"","x"
"1",0
"2",0.00694444444444444
"3",0.0138888888888889
"4",0.0138888888888889
"5",0.0138888888888889
"6",0.0138888888888889
"7",0.0138888888888889
"8",0.0208333333333333
"9",0.0277777777777778
"10",0.0347222222222222
"11",0.0416666666666667
"12",0.0416666666666667
"13",0.0486111111111111
"14",0.0555555555555556
"15",0.0694444444444444
"16",0.0694444444444444
"17",0.0763888888888889
"18",0.0833333333333333
"19",0.0902777777777778
"20",0.0972222222222222
"21",0.0972222222222222
"22",0.104166666666667
"23",0.111111111111111
"24",0.118055555555556
"25",0.125
"26",0.125
"27",0.131944444444444
"28",0.131944444444444
"29",0.138888888888889
"30",0.138888888888889
"31",0.145833333333333
"32",0.152777777777778
"33",0.159722222222222
"34",0.159722222222222
"35",0.166666666666667
"36",0.173611111111111
"37",0.1875
"38",0.1875
"39",0.194444444444444
"40",0.194444444444444
"41",0.194444444444444
"42",0.201388888888889
"43",0.208333333333333
"44",0.215277777777778
"45",0.222222222222222
"46",0.222222222222222
"47",0.229166666666667
"48",0.229166666666667
"49",0.236111111111111
"50",0.236111111111111
"51",0.236111111111111
"52",0.243055555555556
"53",0.243055555555556
"54",0.243055555555556
"55",0.243055555555556
"56",0.25
"57",0.256944444444444
"58",0.263888888888889
"59",0.263888888888889
"60",0.263888888888889
"61",0.263888888888889
"62",0.263888888888889
"63",0.270833333333333
"64",0.277777777777778
"65",0.277777777777778
"66",0.277777777777778
"67",0.284722222222222
"68",0.291666666666667
"69",0.291666666666667
"70",0.298611111111111
"71",0.298611111111111
"72",0.298611111111111
"73",0.305555555555556
"74",0.305555555555556
"75",0.3125
"76",0.3125
"77",0.3125
"78",0.319444444444444
"79",0.326388888888889
"80",0.326388888888889
"81",0.333333333333333
"82",0.333333333333333
"83",0.333333333333333
"84",0.333333333333333
"85",0.333333333333333
"86",0.333333333333333
"87",0.333333333333333
"88",0.340277777777778
"89",0.340277777777778
"90",0.340277777777778
"91",0.347222222222222
"92",0.354166666666667
"93",0.361111111111111
"94",0.368055555555556
"95",0.368055555555556
"96",0.375
"97",0.381944444444444
"98",0.388888888888889
"99",0.388888888888889
"100",0.395833333333333
"101",0.395833333333333
"102",0.395833333333333
"103",0.402777777777778
"104",0.402777777777778
"105",0.402777777777778
"106",0.409722222222222
"107",0.409722222222222
"108",0.416666666666667
"109",0.423611111111111
"110",0.430555555555556
"111",0.430555555555556
"112",0.4375
"113",0.444444444444444
"114",0.444444444444444
"115",0.451388888888889
"116",0.451388888888889
"117",0.458333333333333
"118",0.465277777777778
"119",0.465277777777778
"120",0.465277777777778
"121",0.479166666666667
"122",0.479166666666667
"123",0.486111111111111
"124",0.486111111111111
"125",0.493055555555556
"126",0.5
"127",0.5
"128",0.506944444444444
"129",0.513888888888889
"130",0.520833333333333
"131",0.520833333333333
"132",0.527777777777778
"133",0.534722222222222
"134",0.541666666666667
"135",0.541666666666667
"136",0.548611111111111
"137",0.555555555555556
"138",0.5625
"139",0.5625
"140",0.569444444444444
"141",0.576388888888889
"142",0.583333333333333
"143",0.590277777777778
"144",0.597222222222222
"145",0.604166666666667
"146",0.611111111111111
"147",0.618055555555556
"148",0.618055555555556
"149",0.625
"150",0.625
"151",0.631944444444444
"152",0.645833333333333
"153",0.645833333333333
"154",0.645833333333333
"155",0.652777777777778
"156",0.659722222222222
"157",0.666666666666667
"158",0.666666666666667
"159",0.673611111111111
"160",0.680555555555556
"161",0.6875
"162",0.6875
"163",0.701388888888889
"164",0.701388888888889
"165",0.701388888888889
"166",0.708333333333333
"167",0.715277777777778
"168",0.715277777777778
"169",0.715277777777778
"170",0.715277777777778
"171",0.722222222222222
"172",0.729166666666667
"173",0.736111111111111
"174",0.736111111111111
"175",0.736111111111111
"176",0.743055555555556
"177",0.743055555555556
"178",0.75
"179",0.756944444444444
"180",0.763888888888889
"181",0.763888888888889
"182",0.763888888888889
"183",0.770833333333333
"184",0.777777777777778
"185",0.784722222222222
"186",0.791666666666667
"187",0.798611111111111
"188",0.805555555555556
"189",0.8125
"190",0.819444444444444
"191",0.819444444444444
"192",0.819444444444444
"193",0.826388888888889
"194",0.833333333333333
"195",0.833333333333333
"196",0.840277777777778
"197",0.847222222222222
"198",0.854166666666667
"199",0.854166666666667
"200",0.861111111111111
"201",0.861111111111111
"202",0.861111111111111
"203",0.868055555555556
"204",0.875
"205",0.881944444444444
"206",0.888888888888889
"207",0.895833333333333
"208",0.895833333333333
"209",0.902777777777778
"210",0.909722222222222
"211",0.909722222222222
"212",0.916666666666667
"213",0.916666666666667
"214",0.923611111111111
"215",0.930555555555556
"216",0.9375
"217",0.944444444444444
"218",0.944444444444444
"219",0.944444444444444
"220",0.951388888888889
"221",0.951388888888889
"222",0.951388888888889
"223",0.951388888888889
"224",0.958333333333333
"225",0.958333333333333
"226",0.958333333333333
"227",0.965277777777778
"228",0.965277777777778
"229",0.972222222222222
"230",0.972222222222222
"231",0.972222222222222
"232",0.972222222222222
"233",0.979166666666667
"234",0.979166666666667
"235",0.986111111111111
"236",0.986111111111111
"237",0.986111111111111
"238",0.986111111111111
"239",0.986111111111111
"240",0.986111111111111
"241",0.993055555555556
"242",1
"243",1
"244",1
"245",1
"246",1
