"","x"
"1",0.330357142857143
"2",0.342857142857143
"3",0.353901996370236
"4",0.339285714285714
"5",0.328042328042328
"6",0.319642857142857
"7",0.341197822141561
"8",0.3502722323049
"9",0.346642468239564
"10",0.361161524500907
"11",0.373865698729583
"12",0.366666666666667
"13",0.366666666666667
"14",0.343012704174229
"15",0.326678765880218
"16",0.31578947368421
"17",0.31578947368421
"18",0.326678765880218
"19",0.323049001814882
"20",0.305357142857143
"21",0.329805996472663
"22",0.375661375661376
"23",0.366071428571429
"24",0.369642857142857
"25",0.36331569664903
"26",0.349206349206349
"27",0.383928571428571
"28",0.386569872958258
"29",0.378571428571429
"30",0.380357142857143
"31",0.391071428571429
"32",0.37037037037037
"33",0.366071428571429
"34",0.389285714285714
"35",0.399274047186933
"36",0.3875
"37",0.392857142857143
"38",0.397459165154265
"39",0.41923774954628
"40",0.427777777777778
"41",0.453703703703704
"42",0.480075901328273
"43",0.459259259259259
"44",0.439201451905626
"45",0.469642857142857
"46",0.500881834215168
"47",0.534391534391534
"48",0.532627865961199
"49",0.532627865961199
"50",0.513986013986014
"51",0.531468531468531
"52",0.562610229276896
"53",0.571428571428571
"54",0.591071428571429
"55",0.562610229276896
"56",0.557319223985891
"57",0.567901234567901
"58",0.5375
"59",0.511796733212341
"60",0.528571428571429
"61",0.525
"62",0.542857142857143
"63",0.548214285714286
"64",0.546428571428571
"65",0.546428571428571
"66",0.541071428571429
"67",0.542857142857143
"68",0.540834845735027
"69",0.516666666666667
"70",0.489563567362429
"71",0.495256166982922
"72",0.500948766603416
"73",0.498046875
"74",0.501953125
"75",0.4921875
"76",0.486328125
"77",0.515625
"78",0.544592030360531
"79",0.535104364326376
"80",0.554079696394687
"81",0.546489563567362
"82",0.553703703703704
"83",0.533333333333333
"84",0.561111111111111
"85",0.548148148148148
"86",0.531481481481481
"87",0.531481481481481
"88",0.508166969147005
"89",0.516071428571429
"90",0.523809523809524
"91",0.530357142857143
"92",0.56442831215971
"93",0.537205081669691
"94",0.535390199637024
"95",0.519056261343013
"96",0.490740740740741
"97",0.490740740740741
"98",0.502846299810247
"99",0.501851851851852
"100",0.513611615245009
"101",0.484573502722323
"102",0.462794918330309
"103",0.498148148148148
"104",0.514814814814815
"105",0.537001897533207
"106",0.561111111111111
"107",0.566243194192377
"108",0.566666666666667
"109",0.535390199637024
"110",0.535185185185185
"111",0.519056261343013
"112",0.499092558983666
"113",0.522222222222222
"114",0.540796963946869
"115",0.501851851851852
"116",0.508166969147005
"117",0.510714285714286
"118",0.507936507936508
"119",0.51048951048951
"120",0.506086956521739
"121",0.498263888888889
"122",0.475694444444444
"123",0.445217391304348
"124",0.452173913043478
"125",0.480902777777778
"126",0.451388888888889
"127",0.434782608695652
"128",0.436521739130435
"129",0.44
"130",0.454861111111111
"131",0.464347826086957
"132",0.464347826086957
"133",0.465034965034965
"134",0.47027972027972
"135",0.461538461538462
"136",0.490434782608696
"137",0.484375
"138",0.476521739130435
"139",0.484375
"140",0.472222222222222
"141",0.48
"142",0.466783216783217
"143",0.463286713286713
"144",0.472027972027972
"145",0.498251748251748
"146",0.517482517482518
"147",0.503496503496504
"148",0.467372134038801
"149",0.484265734265734
"150",0.481739130434783
"151",0.48
"152",0.48
"153",0.493913043478261
"154",0.493006993006993
"155",0.486772486772487
"156",0.509700176366843
"157",0.5375
"158",0.541446208112875
"159",0.535714285714286
"160",0.546428571428571
"161",0.557142857142857
"162",0.532627865961199
"163",0.55026455026455
"164",0.525573192239859
"165",0.510714285714286
"166",0.50453720508167
"167",0.471869328493648
"168",0.475499092558984
"169",0.437037037037037
"170",0.453703703703704
"171",0.495256166982922
"172",0.512333965844402
"173",0.510436432637571
"174",0.552182163187856
"175",0.584440227703985
"176",0.55977229601518
"177",0.561669829222011
"178",0.548148148148148
"179",0.537001897533207
"180",0.54296875
"181",0.498046875
"182",0.519924098671727
"183",0.544444444444444
"184",0.558983666061706
"185",0.544464609800363
"186",0.551724137931034
"187",0.575925925925926
"188",0.6
"189",0.588021778584392
"190",0.592857142857143
"191",0.591651542649728
"192",0.611615245009074
"193",0.604355716878403
"194",0.609800362976406
"195",0.609259259259259
"196",0.62431941923775
"197",0.598148148148148
"198",0.599620493358634
