"","x"
"1",0
"2",0.00694444444444444
"3",0.0138888888888889
"4",0.0208333333333333
"5",0.0208333333333333
"6",0.0277777777777778
"7",0.0277777777777778
"8",0.0277777777777778
"9",0.0347222222222222
"10",0.0416666666666667
"11",0.0416666666666667
"12",0.0486111111111111
"13",0.0555555555555556
"14",0.0555555555555556
"15",0.0625
"16",0.0694444444444444
"17",0.0763888888888889
"18",0.0833333333333333
"19",0.0902777777777778
"20",0.0902777777777778
"21",0.0902777777777778
"22",0.0972222222222222
"23",0.104166666666667
"24",0.111111111111111
"25",0.111111111111111
"26",0.111111111111111
"27",0.111111111111111
"28",0.118055555555556
"29",0.125
"30",0.131944444444444
"31",0.138888888888889
"32",0.145833333333333
"33",0.152777777777778
"34",0.159722222222222
"35",0.166666666666667
"36",0.166666666666667
"37",0.173611111111111
"38",0.180555555555556
"39",0.180555555555556
"40",0.180555555555556
"41",0.1875
"42",0.194444444444444
"43",0.201388888888889
"44",0.208333333333333
"45",0.208333333333333
"46",0.208333333333333
"47",0.215277777777778
"48",0.222222222222222
"49",0.222222222222222
"50",0.229166666666667
"51",0.229166666666667
"52",0.236111111111111
"53",0.236111111111111
"54",0.243055555555556
"55",0.25
"56",0.256944444444444
"57",0.263888888888889
"58",0.263888888888889
"59",0.270833333333333
"60",0.270833333333333
"61",0.270833333333333
"62",0.277777777777778
"63",0.277777777777778
"64",0.284722222222222
"65",0.291666666666667
"66",0.298611111111111
"67",0.305555555555556
"68",0.305555555555556
"69",0.305555555555556
"70",0.3125
"71",0.3125
"72",0.319444444444444
"73",0.326388888888889
"74",0.333333333333333
"75",0.340277777777778
"76",0.340277777777778
"77",0.347222222222222
"78",0.354166666666667
"79",0.361111111111111
"80",0.368055555555556
"81",0.375
"82",0.381944444444444
"83",0.381944444444444
"84",0.388888888888889
"85",0.395833333333333
"86",0.395833333333333
"87",0.402777777777778
"88",0.402777777777778
"89",0.409722222222222
"90",0.409722222222222
"91",0.409722222222222
"92",0.416666666666667
"93",0.423611111111111
"94",0.430555555555556
"95",0.4375
"96",0.444444444444444
"97",0.451388888888889
"98",0.451388888888889
"99",0.451388888888889
"100",0.451388888888889
"101",0.451388888888889
"102",0.458333333333333
"103",0.458333333333333
"104",0.465277777777778
"105",0.472222222222222
"106",0.479166666666667
"107",0.486111111111111
"108",0.493055555555556
"109",0.493055555555556
"110",0.493055555555556
"111",0.5
"112",0.5
"113",0.506944444444444
"114",0.506944444444444
"115",0.513888888888889
"116",0.520833333333333
"117",0.527777777777778
"118",0.527777777777778
"119",0.534722222222222
"120",0.541666666666667
"121",0.548611111111111
"122",0.548611111111111
"123",0.555555555555556
"124",0.555555555555556
"125",0.5625
"126",0.569444444444444
"127",0.569444444444444
"128",0.576388888888889
"129",0.583333333333333
"130",0.583333333333333
"131",0.590277777777778
"132",0.590277777777778
"133",0.590277777777778
"134",0.597222222222222
"135",0.604166666666667
"136",0.611111111111111
"137",0.618055555555556
"138",0.618055555555556
"139",0.618055555555556
"140",0.618055555555556
"141",0.625
"142",0.625
"143",0.631944444444444
"144",0.638888888888889
"145",0.638888888888889
"146",0.638888888888889
"147",0.638888888888889
"148",0.645833333333333
"149",0.645833333333333
"150",0.652777777777778
"151",0.652777777777778
"152",0.659722222222222
"153",0.659722222222222
"154",0.666666666666667
"155",0.666666666666667
"156",0.666666666666667
"157",0.673611111111111
"158",0.673611111111111
"159",0.680555555555556
"160",0.680555555555556
"161",0.680555555555556
"162",0.6875
"163",0.694444444444444
"164",0.694444444444444
"165",0.694444444444444
"166",0.701388888888889
"167",0.708333333333333
"168",0.715277777777778
"169",0.722222222222222
"170",0.722222222222222
"171",0.722222222222222
"172",0.729166666666667
"173",0.736111111111111
"174",0.736111111111111
"175",0.743055555555556
"176",0.75
"177",0.756944444444444
"178",0.756944444444444
"179",0.763888888888889
"180",0.763888888888889
"181",0.770833333333333
"182",0.777777777777778
"183",0.777777777777778
"184",0.784722222222222
"185",0.791666666666667
"186",0.791666666666667
"187",0.798611111111111
"188",0.798611111111111
"189",0.798611111111111
"190",0.805555555555556
"191",0.8125
"192",0.819444444444444
"193",0.826388888888889
"194",0.826388888888889
"195",0.833333333333333
"196",0.840277777777778
"197",0.840277777777778
"198",0.847222222222222
"199",0.854166666666667
"200",0.854166666666667
"201",0.861111111111111
"202",0.861111111111111
"203",0.868055555555556
"204",0.875
"205",0.881944444444444
"206",0.888888888888889
"207",0.888888888888889
"208",0.888888888888889
"209",0.895833333333333
"210",0.902777777777778
"211",0.902777777777778
"212",0.909722222222222
"213",0.916666666666667
"214",0.916666666666667
"215",0.916666666666667
"216",0.916666666666667
"217",0.916666666666667
"218",0.923611111111111
"219",0.930555555555556
"220",0.930555555555556
"221",0.930555555555556
"222",0.930555555555556
"223",0.930555555555556
"224",0.9375
"225",0.9375
"226",0.9375
"227",0.944444444444444
"228",0.944444444444444
"229",0.951388888888889
"230",0.958333333333333
"231",0.965277777777778
"232",0.972222222222222
"233",0.972222222222222
"234",0.972222222222222
"235",0.972222222222222
"236",0.979166666666667
"237",0.986111111111111
"238",0.986111111111111
"239",0.986111111111111
"240",0.993055555555556
"241",0.993055555555556
"242",0.993055555555556
"243",1
"244",1
"245",1
"246",1
