Actual,Forecast,Mean_Lag
33.655258385468,29.0642009179567,33.2924544587901
31.3378472610571,34.2593873412394,29.0642009179567
33.6104020870012,30.819759188338,34.2593873412394
35.290055884438,33.5276853386713,30.819759188338
34.256908830747,35.6459890962915,33.5276853386713
35.021411949649,34.4906575052115,35.6459890962915
33.9431911962656,35.0244512836692,34.4906575052115
36.2669902436809,34.0979479039578,35.0244512836692
39.0140058083923,36.8985215857425,34.0979479039578
34.9512172672465,39.5633919761091,36.8985215857425
34.4204665265076,33.651283544874,39.5633919761091
34.7326577973852,33.9687441918216,33.651283544874
35.3517276535957,34.9586304265676,33.9687441918216
35.661654422392,35.5572016438039,34.9586304265676
37.7404350468016,36.091054499397,35.5572016438039
38.8336271709831,38.3027570293232,36.091054499397
41.4777469165328,40.2848911851012,38.3027570293232
43.6388666603372,42.2044709506846,40.2848911851012
46.7405365480868,43.7995433386293,42.2044709506846
51.399029016826,46.4762371226284,43.7995433386293
55.0034534273221,50.3521961795421,46.4762371226284
51.150346351542,54.6109239489247,50.3521961795421
50.6361848963915,50.2024112548455,54.6109239489247
51.8971139555003,49.6241387118973,50.2024112548455
48.7468468127982,51.0088678606538,49.6241387118973
49.7949264658445,47.6453219172452,51.0088678606538
48.3131201764057,49.5762005895818,47.6453219172452
48.7602160673751,47.1469360635182,49.5762005895818
47.4734071814913,47.7256395968413,47.1469360635182
48.5801564241887,46.0646923253166,47.7256395968413
52.2609918144432,48.0738521719408,46.0646923253166
54.8258814395777,53.1485310188765,48.0738521719408
52.1066494463764,54.711750295621,53.1485310188765
48.2436607492901,51.2420991998153,54.711750295621
41.6392651475181,47.0309552352162,51.2420991998153
44.891977526826,39.9299716424614,47.0309552352162
49.3028327301567,44.8918565926522,39.9299716424614
48.8555653141685,49.9495918536175,44.8918565926522
48.2264868308384,48.3382005002423,49.9495918536175
47.1606672584839,47.9772538138235,48.3382005002423
47.3546952915177,47.3198593208316,47.9772538138235
48.7571165276093,47.6542306132788,47.3198593208316
49.8205636355708,48.3143491331381,47.6542306132788
46.6992707140458,49.6837152925255,48.3143491331381
44.1110893662049,45.0101346965349,49.6837152925255
44.2267064394511,42.8187974497774,45.0101346965349
44.2769257243649,43.9910705664925,42.8187974497774
46.3431437604902,44.3012064438174,43.9910705664925
47.6665643827764,45.4958697322182,44.3012064438174
47.783929366629,47.2414970275627,45.4958697322182
46.6799283341523,47.5845586667035,47.2414970275627
46.0452797949594,46.5115214879661,47.5845586667035
47.1869199624516,45.8183762420128,46.5115214879661
45.9512288228585,47.7188931336577,45.8183762420128
46.2330347301343,45.7516426049312,47.7188931336577
45.5373736933552,46.5457142328877,45.7516426049312
45.5686342740828,44.81398333438,46.5457142328877
46.2350226276986,45.6735395007593,44.81398333438
47.1250545229072,46.4392025377714,45.6735395007593
44.9554024952554,47.6309984261395,46.4392025377714
42.7895625528911,44.3450701720093,47.6309984261395
40.884560850705,42.1052708489305,44.3450701720093
36.821470492905,39.6517733476789,42.1052708489305
33.5205034693806,35.4192253078681,39.6517733476789
26.384961820429,32.1048120054646,35.4192253078681
20.3450949319906,24.6415003479355,32.1048120054646
24.6855639877285,19.1973602839989,24.6415003479355
23.6826857584901,25.7598813167527,19.1973602839989
25.198451335729,23.7072087533585,25.7598813167527
27.0357509040046,25.4256734263863,23.7072087533585
25.8682585712717,27.5522217157513,25.4256734263863
23.7618593763185,26.1400284258117,27.5522217157513
19.5414081240836,23.4172864207192,26.1400284258117
20.0520348879493,18.5207901593592,23.4172864207192
20.3715933421107,19.5620249035346,18.5207901593592
18.5985114708693,20.1228018955957,19.5620249035346
15.9847302734488,18.2678603648386,20.1228018955957
12.9178378469359,15.0668795416681,18.2678603648386
13.559468432939,12.2168764983207,15.0668795416681
16.0494180718475,13.5727615476996,12.2168764983207
17.3994666488139,16.2121117633647,13.5727615476996
19.5120079782185,17.251491840048,16.2121117633647
20.0844521847594,19.8360868052449,17.251491840048
18.7220814415204,20.2457008366445,19.8360868052449
19.0579905956311,18.5836601982608,20.2457008366445
19.3086075201211,18.8423693463029,18.5836601982608
20.4857185799599,18.8364664062695,18.8423693463029
18.4831757369418,20.6343593449329,18.8364664062695
21.9704744123938,18.37458050118,20.6343593449329
22.4025591978699,22.5930428133672,18.37458050118
22.4869470422858,22.4725373026559,22.5930428133672
21.1524488030696,22.8391061207148,22.4725373026559
21.4207183403464,20.5516897158102,22.8391061207148
20.6252855441429,21.1106760662465,20.5516897158102
18.9906668160949,20.2729716648594,21.1106760662465
19.8484998254081,18.9838543151509,20.2729716648594
21.0880639465571,19.9678176234396,18.9838543151509
22.7860722473906,21.119561656858,19.9678176234396
23.3177877728736,22.9826932350543,21.119561656858
25.3611600059409,23.8314187840147,22.9826932350543
25.9775566314345,25.9563421615774,23.8314187840147
27.7575947533634,26.7251756289344,25.9563421615774
26.1763161796825,28.355206154694,26.7251756289344
26.4514224734918,26.3073352568409,28.355206154694
28.8162348587483,25.6735760729921,26.3073352568409
30.6928602568017,28.4463918813069,25.6735760729921
29.6412057720012,30.7648340896133,28.4463918813069
29.5581022192596,29.544571616618,30.7648340896133
28.8195963926224,29.115016444431,29.544571616618
31.2833588440095,28.7028863922614,29.115016444431
32.0574169263381,30.771269595771,28.7028863922614
25.6333015899752,31.5689618593828,30.771269595771
22.6937665680949,24.5595889356612,31.5689618593828
23.5082366331427,21.7817042736249,24.5595889356612
25.2486953363703,23.4941975336016,21.7817042736249
26.0181160764162,26.2047320061067,23.4941975336016
27.9115450875289,26.5075513728809,26.2047320061067
27.9359658712551,28.3031079860314,26.5075513728809
25.168816306695,27.9533550349234,28.3031079860314
24.9991710248089,24.7583514358685,27.9533550349234
23.0578961027803,25.1017335453579,24.7583514358685
24.492776788,22.1261798845952,25.1017335453579
23.2126088376253,24.1225943070269,22.1261798845952
24.5194605035259,23.0889060668248,24.1225943070269
25.9910998767063,25.1754283283971,23.0889060668248
24.5700245700246,25.7405720035361,25.1754283283971
21.4686323520336,23.9584890855615,25.7405720035361
12.4015448530023,20.4903049773039,23.9584890855615
7.17652249972666,11.2113918056684,20.4903049773039
11.4820717590402,6.54392111793732,11.2113918056684
15.6688761962979,12.4673679793553,6.54392111793732
16.7424921646611,17.3761436671147,12.4673679793553
17.2452209042793,18.9135137169407,17.3761436671147
15.732685759875,18.6142141083949,18.9135137169407
15.4405328963315,15.7490270604364,18.6142141083949
16.368962035014,16.3819320924213,15.7490270604364
19.0789918765189,17.1081793014736,16.3819320924213
20.8543689320388,19.4551172004411,17.1081793014736
23.6219740705058,20.9725460777455,19.4551172004411
24.6910318065485,24.481431668824,20.9725460777455
24.3021337233285,25.4625738041504,24.481431668824
25.5301703619063,24.6679105436196,25.4625738041504
27.0418248548712,26.4419521167231,24.6679105436196
